               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,            0.036524,             0.13941,           0.0045025,             0.64175,             0.63417,             0.65473,             0.30797,             0.04534,             0.11006,            0.010185,           0.0042445,           0.0042445,           0.0042445
                 120,            0.036204,             0.13736,           0.0042392,             0.64548,             0.65153,             0.64407,             0.26209,             0.05158,                0.12,            0.011221,           0.0041768,           0.0041768,           0.0041768
                 121,            0.036013,             0.13531,            0.004345,             0.61146,             0.68549,              0.6788,             0.32921,            0.045769,             0.11146,           0.0083557,           0.0041094,           0.0041094,           0.0041094
                 122,            0.036241,             0.13803,           0.0042988,             0.62327,              0.6455,             0.66168,             0.32997,            0.049133,             0.12134,            0.012471,           0.0040424,           0.0040424,           0.0040424
                 123,            0.036086,             0.13547,           0.0043563,              0.5731,             0.68929,              0.6384,             0.31642,            0.044279,             0.11674,            0.012424,           0.0039757,           0.0039757,           0.0039757
                 124,            0.036009,             0.13834,           0.0043335,             0.58902,              0.6468,             0.62547,             0.30656,            0.046757,             0.11718,             0.01415,           0.0039094,           0.0039094,           0.0039094
                 125,            0.035845,             0.13905,           0.0044113,              0.6856,             0.65089,             0.66056,             0.32076,            0.047753,             0.11987,            0.011943,           0.0038434,           0.0038434,           0.0038434
                 126,            0.035812,             0.13486,           0.0041605,             0.59107,             0.69994,             0.66772,             0.29259,             0.04958,             0.11823,           0.0083847,           0.0037779,           0.0037779,           0.0037779
                 127,            0.035438,             0.13539,           0.0040959,             0.63449,             0.68398,              0.6667,             0.32564,            0.047905,             0.12005,            0.010459,           0.0037128,           0.0037128,           0.0037128
                 128,            0.035834,             0.13735,           0.0040628,             0.61379,             0.66545,             0.64452,             0.32486,            0.046051,              0.1236,             0.01288,           0.0036482,           0.0036482,           0.0036482
                 129,            0.035402,             0.13395,           0.0040275,             0.59334,             0.61846,             0.62643,             0.24618,            0.053931,             0.12406,            0.011264,            0.003584,            0.003584,            0.003584
