               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.037265,             0.13063,           0.0049586,             0.71277,             0.74689,             0.78213,             0.44909,            0.039056,             0.12373,           0.0059105,           0.0082207,           0.0082207,           0.0082207
                  90,            0.036599,             0.13294,            0.004882,             0.66311,             0.65321,             0.67416,             0.34431,            0.042994,              0.1253,            0.012048,            0.008183,            0.008183,            0.008183
                  91,            0.036679,             0.13024,           0.0046213,             0.70072,             0.69531,             0.73138,             0.33302,            0.044873,             0.12642,           0.0079319,            0.008145,            0.008145,            0.008145
                  92,            0.036334,             0.13466,           0.0045862,              0.6172,             0.67815,             0.67193,             0.39825,            0.036378,             0.12839,            0.011875,           0.0081068,           0.0081068,           0.0081068
                  93,            0.036689,             0.13395,           0.0047125,             0.66953,             0.76326,             0.76218,             0.42016,            0.040055,             0.12389,           0.0071059,           0.0080682,           0.0080682,           0.0080682
                  94,            0.036215,             0.13527,           0.0045696,              0.6261,             0.72493,             0.71371,             0.39853,            0.038143,             0.12573,            0.010128,           0.0080294,           0.0080294,           0.0080294
                  95,            0.036082,             0.13604,           0.0046938,             0.70483,             0.74209,             0.77205,             0.42574,            0.041168,             0.12107,           0.0061781,           0.0079903,           0.0079903,           0.0079903
                  96,            0.035833,             0.13306,            0.004453,             0.64113,              0.7141,             0.70524,             0.42175,            0.036553,              0.1233,            0.012275,           0.0079509,           0.0079509,           0.0079509
                  97,            0.036686,             0.13203,           0.0046714,             0.70109,             0.76129,             0.77564,             0.38131,              0.0446,             0.12539,           0.0062148,           0.0079112,           0.0079112,           0.0079112
                  98,            0.035776,             0.13256,           0.0045495,             0.67874,             0.71925,             0.74272,             0.40255,            0.042378,             0.12992,              0.0073,           0.0078713,           0.0078713,           0.0078713
                  99,            0.036071,             0.13042,           0.0044774,             0.66664,             0.75981,             0.75943,             0.43984,            0.038049,             0.12254,           0.0086547,           0.0078311,           0.0078311,           0.0078311
                 100,            0.035326,             0.12882,           0.0044633,             0.75141,             0.73002,              0.7958,             0.41041,            0.042914,             0.12504,           0.0055276,           0.0077907,           0.0077907,           0.0077907
                 101,            0.035524,             0.13136,           0.0044852,             0.68347,             0.67824,              0.7218,             0.41898,            0.038402,             0.12603,            0.010747,             0.00775,             0.00775,             0.00775
                 102,            0.035907,             0.13151,           0.0044661,             0.70543,             0.71856,             0.75815,             0.40946,            0.040389,              0.1314,           0.0073958,           0.0077091,           0.0077091,           0.0077091
                 103,             0.03678,              0.1326,           0.0041656,             0.70162,             0.70441,             0.73963,             0.44927,            0.035705,             0.12309,           0.0079131,           0.0076679,           0.0076679,           0.0076679
                 104,            0.035189,             0.12739,           0.0042644,             0.73489,             0.74775,             0.78167,              0.4148,            0.040864,             0.12414,           0.0059079,           0.0076265,           0.0076265,           0.0076265
                 105,            0.035468,             0.13176,           0.0044627,             0.62026,             0.69881,             0.70172,             0.36429,             0.04312,             0.13636,            0.010525,           0.0075848,           0.0075848,           0.0075848
                 106,            0.035246,             0.13064,           0.0043708,             0.69903,             0.71998,              0.7434,             0.41199,            0.041666,             0.12604,           0.0076771,            0.007543,            0.007543,            0.007543
                 107,            0.035186,             0.12866,            0.004197,             0.72049,             0.71616,              0.7556,             0.37372,            0.046151,             0.12578,           0.0066893,           0.0075009,           0.0075009,           0.0075009
                 108,            0.036171,             0.12876,           0.0042118,             0.67072,             0.71914,             0.74412,             0.42483,            0.038706,              0.1286,           0.0099303,           0.0074585,           0.0074585,           0.0074585
                 109,            0.034794,             0.12736,           0.0041058,             0.70304,             0.74377,             0.76966,             0.44216,            0.040677,               0.125,           0.0063928,            0.007416,            0.007416,            0.007416
                 110,            0.035888,             0.12764,           0.0040888,              0.6609,             0.71788,             0.72821,             0.44413,             0.03729,             0.12982,           0.0094963,           0.0073733,           0.0073733,           0.0073733
                 111,            0.035822,             0.12472,           0.0041695,             0.69127,             0.72536,             0.73286,             0.38283,            0.044347,             0.12536,           0.0063427,           0.0073303,           0.0073303,           0.0073303
                 112,            0.034635,              0.1257,           0.0043753,             0.71711,             0.73764,              0.7751,             0.46771,            0.036327,             0.12612,           0.0072584,           0.0072872,           0.0072872,           0.0072872
                 113,            0.034607,             0.12356,           0.0042865,              0.6769,             0.76697,             0.76811,             0.41073,            0.040826,             0.12867,           0.0072842,           0.0072438,           0.0072438,           0.0072438
                 114,            0.034091,             0.12437,           0.0041507,             0.72228,              0.6831,             0.71365,             0.37103,            0.041988,             0.13189,           0.0088872,           0.0072003,           0.0072003,           0.0072003
                 115,            0.036014,             0.12954,           0.0043158,              0.6595,             0.72687,             0.72943,              0.4208,             0.03706,             0.12976,           0.0097126,           0.0071566,           0.0071566,           0.0071566
                 116,            0.033513,             0.12464,           0.0041224,             0.69151,             0.66546,             0.69868,             0.36734,            0.042455,             0.13527,            0.010608,           0.0071127,           0.0071127,           0.0071127
                 117,            0.035601,             0.12586,           0.0041932,             0.66484,              0.6652,             0.69028,             0.40527,            0.039687,             0.13979,            0.010302,           0.0070686,           0.0070686,           0.0070686
                 118,            0.034248,             0.12123,           0.0042403,             0.69733,              0.7195,             0.75393,             0.37551,            0.044625,             0.13493,           0.0081547,           0.0070243,           0.0070243,           0.0070243
                 119,            0.034249,              0.1232,           0.0040754,             0.65868,             0.73623,             0.74739,              0.4149,            0.041085,             0.13615,           0.0068637,           0.0069799,           0.0069799,           0.0069799
                 120,            0.034311,             0.12346,           0.0038821,             0.68319,             0.73552,             0.73398,             0.43184,            0.037989,             0.13484,           0.0080739,           0.0069353,           0.0069353,           0.0069353
                 121,             0.03327,             0.11944,           0.0038666,             0.70572,             0.70167,             0.73894,             0.40215,            0.042366,             0.14154,           0.0082875,           0.0068906,           0.0068906,           0.0068906
                 122,            0.033797,              0.1224,           0.0038999,             0.75893,             0.68923,             0.76648,             0.41808,            0.042546,             0.12998,           0.0068772,           0.0068457,           0.0068457,           0.0068457
                 123,            0.033697,             0.12556,           0.0040869,             0.63083,             0.69031,             0.67082,             0.39134,            0.037492,             0.13035,            0.012511,           0.0068006,           0.0068006,           0.0068006
                 124,            0.033717,              0.1229,           0.0040046,              0.7317,             0.69884,             0.75301,             0.43223,             0.03904,             0.12897,            0.008065,           0.0067555,           0.0067555,           0.0067555
                 125,            0.033786,             0.12514,           0.0040524,             0.69466,                0.75,             0.77566,             0.46736,            0.037856,             0.13111,           0.0068364,           0.0067101,           0.0067101,           0.0067101
                 126,            0.033966,              0.1233,           0.0037821,             0.72024,             0.74345,             0.77534,             0.46479,            0.036604,             0.13012,           0.0067854,           0.0066647,           0.0066647,           0.0066647
                 127,            0.034234,             0.12387,           0.0039692,             0.64393,              0.6924,             0.67337,             0.38653,            0.037843,             0.14116,            0.011256,           0.0066191,           0.0066191,           0.0066191
                 128,            0.033019,             0.11972,           0.0039172,              0.7031,             0.71638,             0.73756,             0.37186,            0.043919,             0.13615,           0.0083938,           0.0065734,           0.0065734,           0.0065734
                 129,            0.033559,             0.12489,           0.0038774,             0.72786,             0.70467,             0.74629,             0.39906,            0.041921,             0.13106,           0.0082988,           0.0065276,           0.0065276,           0.0065276
                 130,            0.033418,             0.11562,           0.0036638,             0.66637,             0.71206,             0.72321,             0.38522,            0.041519,             0.13283,           0.0096227,           0.0064816,           0.0064816,           0.0064816
                 131,            0.033125,             0.11881,            0.003826,             0.67628,             0.71196,             0.73743,             0.41166,            0.040448,             0.13649,           0.0085731,           0.0064356,           0.0064356,           0.0064356
                 132,            0.033368,             0.12178,           0.0037006,             0.69476,             0.73361,             0.73503,             0.38335,            0.043646,              0.1363,           0.0081158,           0.0063895,           0.0063895,           0.0063895
                 133,            0.033058,             0.11786,           0.0038903,             0.70524,              0.7236,             0.74341,             0.40356,            0.042898,             0.13534,           0.0070878,           0.0063432,           0.0063432,           0.0063432
                 134,            0.033263,             0.12201,           0.0036308,             0.65236,             0.65201,             0.67181,             0.38953,            0.037933,              0.1363,            0.013841,           0.0062969,           0.0062969,           0.0062969
                 135,            0.032775,             0.11979,           0.0035198,             0.68192,             0.69906,             0.72367,             0.36767,            0.044844,             0.13678,           0.0094504,           0.0062505,           0.0062505,           0.0062505
                 136,            0.032309,             0.11888,           0.0034851,             0.65516,             0.74205,             0.73387,             0.41321,            0.040353,             0.13646,           0.0098797,            0.006204,            0.006204,            0.006204
                 137,            0.032402,             0.12158,           0.0037254,             0.66748,             0.74053,             0.73268,             0.40383,            0.041166,             0.13677,           0.0084837,           0.0061574,           0.0061574,           0.0061574
                 138,            0.032563,             0.11965,           0.0035958,             0.71205,             0.71713,             0.75292,             0.38687,            0.043929,              0.1341,           0.0070835,           0.0061107,           0.0061107,           0.0061107
                 139,            0.033133,             0.11769,            0.003583,             0.74948,             0.69992,             0.74698,             0.39731,            0.043068,             0.13325,           0.0071681,            0.006064,            0.006064,            0.006064
                 140,            0.032278,             0.11781,           0.0036534,             0.66612,             0.68581,             0.69753,              0.3859,            0.039794,             0.13898,            0.010999,           0.0060172,           0.0060172,           0.0060172
                 141,             0.03269,             0.11907,           0.0037048,             0.70332,             0.71462,             0.73707,              0.3901,            0.042432,             0.13789,           0.0089784,           0.0059704,           0.0059704,           0.0059704
                 142,            0.032064,             0.11482,           0.0036207,             0.72004,             0.70803,              0.7381,             0.39007,             0.04292,             0.14084,           0.0078324,           0.0059235,           0.0059235,           0.0059235
                 143,            0.032912,              0.1148,           0.0034318,             0.76306,             0.71359,              0.7782,             0.40745,            0.041981,             0.13505,            0.005957,           0.0058766,           0.0058766,           0.0058766
                 144,            0.032075,             0.11785,           0.0034401,             0.75659,             0.70868,             0.77498,             0.43839,            0.038618,             0.13708,            0.006638,           0.0058296,           0.0058296,           0.0058296
                 145,            0.032268,             0.11724,           0.0035227,             0.72637,             0.70472,             0.74682,             0.41974,            0.038825,             0.13663,           0.0081562,           0.0057826,           0.0057826,           0.0057826
                 146,            0.032045,             0.11803,           0.0035244,             0.65046,             0.72875,             0.71818,             0.39646,            0.040149,             0.13512,           0.0095528,           0.0057355,           0.0057355,           0.0057355
                 147,            0.032161,             0.11751,           0.0033104,             0.70828,             0.68306,             0.73404,             0.43459,            0.038194,             0.13589,            0.010726,           0.0056884,           0.0056884,           0.0056884
