               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  97,            0.034124,             0.13187,           0.0039896,             0.66748,             0.66315,             0.71741,              0.3725,            0.039985,             0.10729,           0.0057529,           0.0057826,           0.0057826,           0.0057826
                  98,            0.034036,             0.12884,           0.0040176,             0.63349,             0.62043,              0.6423,             0.40786,            0.035976,             0.11794,            0.009804,            0.005712,            0.005712,            0.005712
                  99,            0.033396,             0.13163,           0.0041295,             0.64205,             0.68424,             0.70921,             0.36821,            0.042069,             0.11422,           0.0053272,           0.0056413,           0.0056413,           0.0056413
                 100,            0.033711,             0.12958,           0.0041836,             0.57877,             0.63544,             0.68435,             0.32459,            0.045723,             0.11859,           0.0067689,           0.0055707,           0.0055707,           0.0055707
                 101,            0.033807,             0.12939,           0.0041613,             0.57793,             0.69741,             0.67133,             0.37339,            0.039796,             0.11456,           0.0087814,              0.0055,              0.0055,              0.0055
                 102,            0.033013,              0.1255,           0.0042014,             0.64177,             0.63454,             0.68037,             0.33174,            0.044636,             0.11677,           0.0072289,           0.0054293,           0.0054293,           0.0054293
                 103,            0.032924,             0.13017,           0.0039631,             0.59056,             0.68422,             0.65642,              0.3729,            0.037544,             0.11149,           0.0083371,           0.0053587,           0.0053587,           0.0053587
                 104,            0.032894,             0.12778,           0.0039367,              0.6072,             0.73139,             0.72616,             0.34292,            0.044169,             0.10993,           0.0053503,            0.005288,            0.005288,            0.005288
                 105,            0.033199,             0.12606,           0.0037538,             0.64089,             0.65723,             0.69907,             0.37439,             0.04161,             0.11207,           0.0062854,           0.0052174,           0.0052174,           0.0052174
                 106,             0.03311,             0.12615,           0.0039011,             0.63656,             0.67536,             0.68499,                0.41,             0.03767,             0.11366,           0.0067631,           0.0051469,           0.0051469,           0.0051469
                 107,             0.03316,               0.127,           0.0038663,             0.54914,             0.73474,             0.66381,             0.35132,            0.039971,             0.11532,           0.0078604,           0.0050765,           0.0050765,           0.0050765
                 108,            0.032313,             0.12667,           0.0037625,             0.71865,             0.64622,             0.69358,             0.42523,            0.035221,             0.11015,           0.0066426,           0.0050062,           0.0050062,           0.0050062
                 109,            0.032627,             0.12303,           0.0039244,             0.68527,              0.7103,             0.73536,             0.42743,            0.038735,             0.10727,           0.0043132,            0.004936,            0.004936,            0.004936
                 110,            0.032008,             0.12325,           0.0040128,             0.65122,              0.6488,             0.66292,             0.38391,            0.038501,             0.11718,            0.008337,           0.0048659,           0.0048659,           0.0048659
                 111,            0.031938,             0.12307,            0.003737,             0.69585,             0.65996,              0.7301,             0.40234,            0.039371,             0.10963,           0.0046336,            0.004796,            0.004796,            0.004796
                 112,            0.032751,             0.12358,           0.0038721,             0.55905,             0.70071,             0.64903,             0.38791,            0.035515,             0.11121,           0.0079487,           0.0047263,           0.0047263,           0.0047263
                 113,            0.032089,             0.11979,           0.0038311,             0.67469,             0.66771,             0.69081,             0.37299,            0.041087,             0.11187,            0.007966,           0.0046568,           0.0046568,           0.0046568
                 114,            0.032098,             0.12398,           0.0036535,             0.63082,             0.68547,             0.69533,             0.36627,            0.041261,             0.11818,           0.0064615,           0.0045875,           0.0045875,           0.0045875
                 115,            0.031902,             0.12074,           0.0037179,             0.69663,             0.60928,             0.66226,             0.38146,            0.038272,             0.11855,           0.0078963,           0.0045184,           0.0045184,           0.0045184
                 116,            0.031753,             0.12334,           0.0037188,             0.67216,             0.65159,              0.6882,             0.36975,            0.041084,             0.11482,           0.0057796,           0.0044495,           0.0044495,           0.0044495
                 117,            0.032096,             0.12041,            0.003756,             0.67052,             0.62966,             0.67822,             0.39718,            0.038465,             0.11576,           0.0066098,           0.0043809,           0.0043809,           0.0043809
                 118,             0.03162,             0.12095,           0.0035365,             0.65821,             0.68225,             0.69328,              0.4448,            0.033433,             0.11175,            0.006841,           0.0043126,           0.0043126,           0.0043126
                 119,             0.03129,             0.12412,           0.0037106,             0.73139,             0.62004,              0.7253,             0.42291,            0.036326,             0.11278,           0.0057299,           0.0042445,           0.0042445,           0.0042445
                 120,            0.031313,             0.11861,           0.0034049,             0.60413,              0.6863,             0.68992,             0.40221,            0.037446,             0.11817,           0.0075061,           0.0041768,           0.0041768,           0.0041768
                 121,            0.031191,             0.11648,           0.0036671,             0.67179,               0.647,             0.66731,             0.38273,            0.036523,             0.11362,           0.0087019,           0.0041094,           0.0041094,           0.0041094
                 122,             0.03127,              0.1216,           0.0033663,             0.58923,              0.7235,             0.70983,             0.41431,            0.037562,             0.11018,            0.005701,           0.0040424,           0.0040424,           0.0040424
                 123,             0.03116,             0.12016,           0.0035707,             0.64603,             0.63108,             0.66676,             0.42598,            0.035297,             0.11409,           0.0080995,           0.0039757,           0.0039757,           0.0039757
                 124,            0.030594,             0.11908,           0.0034513,             0.62029,             0.67826,              0.6662,             0.39373,            0.037509,             0.11411,           0.0067652,           0.0039094,           0.0039094,           0.0039094
                 125,            0.030911,             0.11944,           0.0034513,             0.61937,             0.66594,             0.64429,             0.35967,                0.04,              0.1254,           0.0096138,           0.0038434,           0.0038434,           0.0038434
                 126,             0.03049,             0.12026,           0.0034306,             0.62962,             0.67764,             0.68056,             0.36732,             0.04257,             0.11662,           0.0064901,           0.0037779,           0.0037779,           0.0037779
                 127,            0.030588,             0.11334,           0.0035161,             0.60191,             0.68051,             0.65529,             0.34901,            0.042422,             0.12433,           0.0082556,           0.0037128,           0.0037128,           0.0037128
                 128,            0.030696,             0.11315,           0.0035992,             0.61084,             0.66395,              0.6708,             0.38373,            0.040364,             0.12615,           0.0076373,           0.0036482,           0.0036482,           0.0036482
                 129,             0.03033,             0.11611,           0.0035216,             0.61229,              0.7189,             0.70136,             0.45088,            0.035283,             0.11517,           0.0066983,            0.003584,            0.003584,            0.003584
                 130,            0.030379,             0.11647,           0.0032471,             0.62962,             0.70422,               0.699,             0.43666,            0.035181,             0.11368,           0.0057709,           0.0035203,           0.0035203,           0.0035203
                 131,            0.030567,             0.11436,           0.0034901,             0.64194,             0.64766,             0.67209,             0.37032,            0.039561,             0.11852,           0.0076256,            0.003457,            0.003457,            0.003457
                 132,            0.029949,             0.11868,           0.0032756,             0.69913,              0.6183,             0.67181,             0.38357,            0.038807,             0.11733,           0.0069414,           0.0033943,           0.0033943,           0.0033943
                 133,            0.030455,             0.11401,           0.0035788,             0.60494,             0.65043,             0.64543,             0.38157,            0.039712,             0.12826,           0.0090677,           0.0033321,           0.0033321,           0.0033321
                 134,            0.030193,             0.11644,           0.0031806,             0.66429,             0.62712,             0.65472,             0.37765,             0.04037,             0.13024,           0.0086251,           0.0032704,           0.0032704,           0.0032704
                 135,            0.030042,             0.11733,           0.0033397,             0.69402,             0.63872,             0.69577,             0.40036,            0.040277,             0.12038,           0.0060646,           0.0032093,           0.0032093,           0.0032093
                 136,            0.029954,             0.11639,           0.0033579,             0.66366,              0.6435,             0.67355,             0.36957,            0.042247,             0.12293,           0.0072266,           0.0031488,           0.0031488,           0.0031488
