               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.039663,             0.14291,           0.0057589,             0.59724,             0.66043,             0.64667,             0.34721,            0.038943,             0.10455,            0.010493,           0.0085286,           0.0085286,           0.0085286
                  55,            0.039843,             0.14307,           0.0054313,             0.69179,             0.64766,             0.74105,             0.44955,            0.036755,             0.10441,           0.0067151,           0.0084759,           0.0084759,           0.0084759
                  56,            0.039792,             0.14751,           0.0056596,             0.65839,             0.68488,             0.72798,             0.40148,            0.039598,             0.10635,           0.0063513,           0.0084225,           0.0084225,           0.0084225
                  57,            0.039155,             0.14126,           0.0058007,             0.55615,             0.59965,             0.60065,             0.33874,            0.039409,             0.11391,            0.010621,           0.0083684,           0.0083684,           0.0083684
                  58,            0.039142,             0.14562,           0.0054816,             0.63557,             0.61145,             0.65128,             0.35628,            0.039203,             0.10903,           0.0099563,           0.0083136,           0.0083136,           0.0083136
                  59,             0.03867,             0.14306,           0.0052525,              0.6509,             0.66303,             0.69943,              0.3421,            0.043292,             0.11076,           0.0065744,           0.0082581,           0.0082581,           0.0082581
                  60,             0.03867,             0.14219,           0.0054925,             0.56965,             0.72214,             0.68384,             0.35656,            0.042075,              0.1092,           0.0082666,           0.0082019,           0.0082019,           0.0082019
                  61,             0.03879,               0.146,           0.0052894,             0.64672,             0.64384,             0.68799,             0.43486,            0.035904,             0.10762,           0.0086406,            0.008145,            0.008145,            0.008145
                  62,            0.039071,             0.14624,           0.0054001,             0.70368,             0.63279,             0.69017,             0.32839,            0.044853,             0.10184,           0.0067702,           0.0080875,           0.0080875,           0.0080875
                  63,            0.038705,             0.14635,           0.0053222,             0.62048,             0.61021,             0.63946,             0.38907,            0.035997,             0.10863,            0.010814,           0.0080294,           0.0080294,           0.0080294
                  64,            0.037384,             0.14262,           0.0051136,             0.63493,             0.65671,             0.69903,              0.3637,            0.042124,             0.10424,           0.0078672,           0.0079706,           0.0079706,           0.0079706
                  65,            0.038562,             0.14261,           0.0051747,             0.56856,             0.63542,             0.65807,             0.36883,            0.040291,             0.11581,           0.0095763,           0.0079112,           0.0079112,           0.0079112
                  66,            0.038093,              0.1405,           0.0050573,             0.61817,             0.67536,             0.69161,              0.4428,            0.033348,              0.1031,           0.0082227,           0.0078512,           0.0078512,           0.0078512
                  67,             0.03757,             0.14395,           0.0051036,             0.62052,             0.67492,             0.69869,             0.41349,            0.036956,             0.10648,            0.008739,           0.0077907,           0.0077907,           0.0077907
                  68,            0.037799,             0.14046,           0.0049242,             0.63065,             0.58143,             0.63073,             0.31514,             0.04354,              0.1135,            0.010019,           0.0077296,           0.0077296,           0.0077296
                  69,            0.037605,             0.13888,            0.005111,             0.66323,             0.61117,             0.67369,             0.39843,             0.03743,             0.11184,            0.009032,           0.0076679,           0.0076679,           0.0076679
                  70,            0.037276,             0.13657,           0.0048356,              0.6683,             0.63285,             0.71167,             0.40171,            0.038983,             0.10233,           0.0069983,           0.0076057,           0.0076057,           0.0076057
                  71,            0.036491,               0.138,           0.0047165,             0.59242,             0.75147,              0.7391,              0.3776,            0.041286,             0.11277,           0.0053847,            0.007543,            0.007543,            0.007543
                  72,             0.03648,             0.13929,           0.0049101,             0.56871,             0.63972,             0.65059,             0.33116,             0.04296,              0.1106,           0.0093329,           0.0074797,           0.0074797,           0.0074797
                  73,            0.036576,             0.13958,           0.0048672,             0.63381,             0.60919,             0.65383,             0.38064,            0.037636,              0.1075,           0.0092231,            0.007416,            0.007416,            0.007416
                  74,            0.036288,             0.13855,           0.0046947,             0.62749,             0.66483,             0.66784,             0.36251,            0.040023,             0.10555,           0.0076866,           0.0073518,           0.0073518,           0.0073518
                  75,            0.035563,             0.13677,           0.0048453,             0.56692,             0.72354,             0.68186,             0.40694,            0.037472,             0.11062,           0.0078618,           0.0072872,           0.0072872,           0.0072872
                  76,            0.035825,             0.14173,           0.0047068,             0.60976,             0.68218,             0.69928,             0.42687,            0.035914,             0.10515,           0.0068629,           0.0072221,           0.0072221,           0.0072221
