               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.036402,             0.13545,           0.0043554,             0.67615,             0.68344,             0.70917,             0.38052,            0.041523,              0.1271,           0.0097576,           0.0083684,           0.0083684,           0.0083684
                  86,             0.03619,             0.13694,           0.0043168,             0.74345,             0.67414,             0.74593,             0.44803,            0.036607,             0.12431,           0.0094087,           0.0083319,           0.0083319,           0.0083319
                  87,            0.036713,             0.13575,           0.0042937,             0.69202,             0.75025,             0.77186,             0.41677,            0.041074,             0.12187,           0.0073488,           0.0082952,           0.0082952,           0.0082952
                  88,            0.036614,             0.13026,           0.0045301,              0.7246,             0.71572,             0.78098,             0.46323,            0.037693,             0.12245,            0.007206,           0.0082581,           0.0082581,           0.0082581
                  89,            0.035819,             0.12938,           0.0042393,             0.66524,             0.70214,             0.72109,             0.37242,            0.041989,             0.12815,            0.010549,           0.0082207,           0.0082207,           0.0082207
                  90,            0.035581,             0.13578,           0.0043872,             0.73891,             0.70487,             0.76147,             0.42677,            0.039909,             0.12585,           0.0076101,            0.008183,            0.008183,            0.008183
                  91,            0.035761,             0.12955,           0.0043002,             0.66767,             0.71378,             0.70538,             0.41973,            0.037452,              0.1261,            0.010507,            0.008145,            0.008145,            0.008145
                  92,            0.035461,             0.12753,           0.0042082,             0.68836,             0.71198,             0.73502,             0.42834,            0.038856,             0.12253,           0.0086806,           0.0081068,           0.0081068,           0.0081068
                  93,            0.035718,             0.13437,           0.0043493,             0.69088,             0.70474,             0.73698,             0.44979,            0.035647,             0.11995,           0.0095032,           0.0080682,           0.0080682,           0.0080682
                  94,            0.035728,              0.1313,           0.0040776,             0.73964,              0.7034,             0.75749,             0.43391,            0.039865,             0.12377,           0.0078612,           0.0080294,           0.0080294,           0.0080294
                  95,            0.035448,             0.13042,            0.004341,             0.60256,              0.6759,             0.66273,             0.38154,            0.037812,             0.12642,            0.012481,           0.0079903,           0.0079903,           0.0079903
                  96,            0.036481,             0.12714,           0.0040393,              0.6639,             0.73071,             0.73252,             0.43765,            0.035958,             0.12259,            0.008724,           0.0079509,           0.0079509,           0.0079509
